Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
1378650046,1,2926.0,58.104305901622524,3.2190664420843196,704512.0,173375.78783311392,0.0,0.0,0.0,0.0
1378650346,1,2926.0,22.773224106477908,1.077314121410865,704512.0,82327.08728507538,0.0,0.0,0.0,0.0
1378650646,1,2926.0,77.96848030657124,0.20927831612650993,704512.0,143320.7003607114,0.0,0.0,0.0,0.0
1378650946,1,2926.0,61.46283453611273,4.370021789628882,704512.0,106204.95752404584,0.0,0.0,0.0,0.0
1378651246,1,2926.0,12.878695437381737,0.9962578028743413,704512.0,149579.27699930334,0.0,0.0,0.0,0.0
1378651546,1,2926.0,54.96161687054044,2.3077288332798895,704512.0,122490.31397759181,0.0,0.0,0.0,0.0
1378651846,1,2926.0,96.49763810201449,0.7989486400700407,704512.0,122314.29117614438,0.0,0.0,0.0,0.0
1378652146,1,2926.0,98.85871761132923,3.1991923665973303,704512.0,182095.03149549582,0.0,0.0,0.0,0.0
1378652446,1,2926.0,85.55843671294345,3.4531526542902724,704512.0,152746.00179833194,0.0,0.0,0.0,0.0
1378652746,1,2926.0,85.74969304945725,1.097118365656785,704512.0,69053.84702082865,0.0,0.0,0.0,0.0
1378653046,1,2926.0,64.24055361808345,4.415097551092606,704512.0,17598.618894010422,0.0,0.0,0.0,0.0
1378653346,1,2926.0,50.52667040989461,2.1201928869980318,704512.0,22705.209652783466,0.0,0.0,0.0,0.0
1378653646,1,2926.0,7.741078569760407,2.8669748778848874,704512.0,199374.71497971285,0.0,0.0,0.0,0.0
1378653946,1,2926.0,2.9884830889717717,0.25306483913126787,704512.0,159854.46631541126,0.0,0.0,0.0,0.0
1378654246,1,2926.0,3.276064076997376,3.625445969005971,704512.0,169745.83413158072,0.0,0.0,0.0,0.0
1378654546,1,2926.0,85.04568974689654,2.49168684357627,704512.0,102571.1947029085,0.0,0.0,0.0,0.0
1378654846,1,2926.0,2.0056880410558087,3.505866791801027,704512.0,155772.6316499485,0.0,0.0,0.0,0.0
1378655146,1,2926.0,12.044914824712604,3.1958272618882138,704512.0,24506.084974978483,0.0,0.0,0.0,0.0
1378655446,1,2926.0,97.25571606503448,2.9726661291879664,704512.0,186270.62781795324,0.0,0.0,0.0,0.0
1378655746,1,2926.0,70.55309452742632,4.352991696483694,704512.0,178022.2790155321,0.0,0.0,0.0,0.0
1378656046,1,2926.0,53.942947765393534,0.7286949357520306,704512.0,34306.385714679855,0.0,0.0,0.0,0.0
1378656346,1,2926.0,39.692476772033594,4.897179461902559,704512.0,67314.0440098271,0.0,0.0,0.0,0.0
1378656646,1,2926.0,92.28466686227347,1.0441075871659793,704512.0,195960.9315475384,0.0,0.0,0.0,0.0
1378656946,1,2926.0,96.07809005867199,0.5579808956132026,704512.0,7231.260301284914,0.0,0.0,0.0,0.0
1378657246,1,2926.0,59.91711617191309,2.2729446240290656,704512.0,167102.41115951663,0.0,0.0,0.0,0.0
1378657546,1,2926.0,85.89226348973891,2.2511820564321954,704512.0,122869.08766672901,0.0,0.0,0.0,0.0
1378657846,1,2926.0,92.55497581541354,1.4197215255095674,704512.0,133844.40190823778,0.0,0.0,0.0,0.0
1378658146,1,2926.0,55.74152682183268,4.85676466516001,704512.0,123442.76325492219,0.0,0.0,0.0,0.0
1378658446,1,2926.0,32.72927089844928,2.926800462025056,704512.0,75382.74369074898,0.0,0.0,0.0,0.0
1378658746,1,2926.0,66.55830872080911,1.4077894873590313,704512.0,172931.20268335645,0.0,0.0,0.0,0.0
1378659046,1,2926.0,64.1117126911211,2.7218834181494946,704512.0,61246.98913053648,0.0,0.0,0.0,0.0
1378659346,1,2926.0,57.594110643412975,2.8149790637831056,704512.0,113969.56796450168,0.0,0.0,0.0,0.0
1378659646,1,2926.0,57.153532331054855,1.6194365528936054,704512.0,84651.83845842925,0.0,0.0,0.0,0.0
1378659946,1,2926.0,7.114128130547758,1.074486189358363,704512.0,37397.708979212795,0.0,0.0,0.0,0.0
1378660246,1,2926.0,8.941335965295083,3.102440156224579,704512.0,19423.36855794777,0.0,0.0,0.0,0.0
1378660546,1,2926.0,7.731833333302529,0.21018141999721796,704512.0,156431.7987985193,0.0,0.0,0.0,0.0
1378660846,1,2926.0,84.30096563402178,3.948066482034659,704512.0,54395.01822376684,0.0,0.0,0.0,0.0
1378661146,1,2926.0,2.5758584233161574,3.264323235334072,704512.0,5317.72850856056,0.0,0.0,0.0,0.0
1378661446,1,2926.0,82.76892486168644,0.19398141866409202,704512.0,24318.229865035246,0.0,0.0,0.0,0.0
1378661746,1,2926.0,7.538397249761564,0.5808291168807161,704512.0,51152.333234855905,0.0,0.0,0.0,0.0
1378662046,1,2926.0,36.98530965022098,2.2390010986868436,704512.0,107708.66671294598,0.0,0.0,0.0,0.0
1378662346,1,2926.0,46.93411741531247,4.463217851685932,704512.0,42566.6727461199,0.0,0.0,0.0,0.0
1378662646,1,2926.0,47.47455326980409,4.853103697081512,704512.0,162723.9629155311,0.0,0.0,0.0,0.0
1378662946,1,2926.0,91.61707877594976,0.9865316527504897,704512.0,24132.837573710985,0.0,0.0,0.0,0.0
1378663246,1,2926.0,32.87854114199007,4.284231396477075,704512.0,186291.10169902144,0.0,0.0,0.0,0.0
1378663546,1,2926.0,86.96208100779334,1.8066323138625568,704512.0,29586.247802483533,0.0,0.0,0.0,0.0
1378663846,1,2926.0,7.509733194224344,2.7520805112666036,704512.0,18530.296993300042,0.0,0.0,0.0,0.0
1378664146,1,2926.0,95.28632201006835,4.37491546141387,704512.0,151756.9209817179,0.0,0.0,0.0,0.0
1378664446,1,2926.0,30.536885603114104,4.305783442720847,704512.0,190604.5448937641,0.0,0.0,0.0,0.0
1378664746,1,2926.0,99.79133676143118,4.5148950941241965,704512.0,176166.3699855625,0.0,0.0,0.0,0.0
1378665046,1,2926.0,22.236151771345103,2.128373845097658,704512.0,194838.28519599067,0.0,0.0,0.0,0.0
1378665346,1,2926.0,82.9997491175992,2.0425430128531943,704512.0,2172.5137071768154,0.0,0.0,0.0,0.0
1378665646,1,2926.0,86.81675015708096,2.060220422935241,704512.0,102534.71476855212,0.0,0.0,0.0,0.0
1378665946,1,2926.0,61.73429995034452,3.838773585968598,704512.0,68863.80131483343,0.0,0.0,0.0,0.0
1378666246,1,2926.0,4.460963230309812,4.475831256466557,704512.0,130167.53796475928,0.0,0.0,0.0,0.0
1378666546,1,2926.0,15.559864354410525,3.621353511284105,704512.0,67406.1019106559,0.0,0.0,0.0,0.0
1378666846,1,2926.0,99.65939639633433,0.5034904406007562,704512.0,64571.49029871734,0.0,0.0,0.0,0.0
1378667146,1,2926.0,4.558551882269624,1.020803865028765,704512.0,185517.95556496398,0.0,0.0,0.0,0.0
1378667446,1,2926.0,33.719260400988794,3.0283328228437343,704512.0,31593.86924406036,0.0,0.0,0.0,0.0
1378667746,1,2926.0,43.379191543736816,0.30477872621163915,704512.0,72903.27023322183,0.0,0.0,0.0,0.0
1378668046,1,2926.0,45.93977285467369,4.92346930598783,704512.0,169545.24175639366,0.0,0.0,0.0,0.0
1378668346,1,2926.0,44.22599705594252,0.567740578984387,704512.0,22968.295086354694,0.0,0.0,0.0,0.0
1378668646,1,2926.0,70.61715587083324,4.830406483954154,704512.0,69519.71155717273,0.0,0.0,0.0,0.0
1378668946,1,2926.0,9.440943337855078,3.483272712877622,704512.0,61033.316872355295,0.0,0.0,0.0,0.0
1378669246,1,2926.0,86.97607622481257,1.4417503339645799,704512.0,7401.556893737249,0.0,0.0,0.0,0.0
1378669546,1,2926.0,1.6807941407300686,3.1754015459609763,704512.0,38075.70311383683,0.0,0.0,0.0,0.0
1378669846,1,2926.0,29.9854835415721,4.202959478459985,704512.0,171852.2254001164,0.0,0.0,0.0,0.0
1378670146,1,2926.0,5.77967632261267,0.973314271168017,704512.0,166322.65412551007,0.0,0.0,0.0,0.0
1378670446,1,2926.0,90.30055867669813,2.789348198321473,704512.0,120623.95490359078,0.0,0.0,0.0,0.0
1378670746,1,2926.0,8.746529979558403,2.0446270277020013,704512.0,138546.98997774834,0.0,0.0,0.0,0.0
1378671046,1,2926.0,84.78981891059078,4.342351482287489,704512.0,135951.83704064443,0.0,0.0,0.0,0.0
1378671346,1,2926.0,23.418022117711956,1.0369489196961823,704512.0,76600.16389858421,0.0,0.0,0.0,0.0
1378671646,1,2926.0,48.80243890793232,0.6435463935496277,704512.0,129272.7032069379,0.0,0.0,0.0,0.0
1378671946,1,2926.0,45.574156594906746,4.841520961767875,704512.0,9345.144613121547,0.0,0.0,0.0,0.0
1378672246,1,2926.0,74.88826743070209,0.4636549597975742,704512.0,51065.65492783355,0.0,0.0,0.0,0.0
1378672546,1,2926.0,17.96766323072664,4.148815142118803,704512.0,132243.39693544662,0.0,0.0,0.0,0.0
1378672846,1,2926.0,82.97377432448741,3.9315020967209033,704512.0,147960.8860256797,0.0,0.0,0.0,0.0
1378673146,1,2926.0,57.259512909318666,4.900581495370292,704512.0,148785.27348305902,0.0,0.0,0.0,0.0
1378673446,1,2926.0,24.692203218361406,3.573933387465202,704512.0,157880.7907563166,0.0,0.0,0.0,0.0
1378673746,1,2926.0,36.126963964407686,3.079775446529797,704512.0,155160.85321405862,0.0,0.0,0.0,0.0
1378674046,1,2926.0,13.365013172713326,1.3657393091312149,704512.0,40998.730507709144,0.0,0.0,0.0,0.0
1378674346,1,2926.0,46.334936014565784,4.27606991987817,704512.0,58004.375409478045,0.0,0.0,0.0,0.0
1378674646,1,2926.0,5.474956080800364,0.2599953398220223,704512.0,154095.48980301345,0.0,0.0,0.0,0.0
1378674946,1,2926.0,88.68774489299287,0.5353746753601624,704512.0,151503.9217237687,0.0,0.0,0.0,0.0
1378675246,1,2926.0,79.92230759991236,1.8904639562627479,704512.0,45834.79501229415,0.0,0.0,0.0,0.0
1378675546,1,2926.0,28.590220848642613,1.5859762815769969,704512.0,137313.53427778964,0.0,0.0,0.0,0.0
1378675846,1,2926.0,41.518801413031326,2.97676355846109,704512.0,21157.470960098923,0.0,0.0,0.0,0.0
1378676146,1,2926.0,68.60190630108983,1.3113677373545674,704512.0,27016.779099070587,0.0,0.0,0.0,0.0
1378676446,1,2926.0,24.92381158509308,3.6116736201370054,704512.0,19376.82866492312,0.0,0.0,0.0,0.0
1378676746,1,2926.0,12.257316332570944,4.894298183213156,704512.0,164718.88640295464,0.0,0.0,0.0,0.0
1378677046,1,2926.0,55.43073123665423,0.8632119408870553,704512.0,40926.88570552834,0.0,0.0,0.0,0.0
1378677346,1,2926.0,91.74944532972866,4.4760272141959865,704512.0,142778.1042659719,0.0,0.0,0.0,0.0
1378677646,1,2926.0,10.342115753099224,2.080982784640888,704512.0,52645.95953453377,0.0,0.0,0.0,0.0
1378677946,1,2926.0,9.35995770408008,4.910100334509737,704512.0,48944.933188452946,0.0,0.0,0.0,0.0
1378678246,1,2926.0,69.3912980316524,1.528689399103353,704512.0,111104.19806906377,0.0,0.0,0.0,0.0
1378678546,1,2926.0,84.13906042446698,4.615793805356736,704512.0,148980.50917798255,0.0,0.0,0.0,0.0
1378678846,1,2926.0,96.82042141285781,1.084186838286278,704512.0,99201.42492865343,0.0,0.0,0.0,0.0
1378679146,1,2926.0,76.2605187831602,4.993081963328369,704512.0,96088.62285786963,0.0,0.0,0.0,0.0
1378679446,1,2926.0,32.39637565309245,0.3450537986850616,704512.0,180746.95140091475,0.0,0.0,0.0,0.0
1378679746,1,2926.0,70.60377733998247,3.18326695613728,704512.0,100899.92332141193,0.0,0.0,0.0,0.0
1378680046,1,2926.0,62.39581627008701,3.3839382824593596,704512.0,44870.262956456085,0.0,0.0,0.0,0.0
1378680346,1,2926.0,45.283034924591846,1.679556733901673,704512.0,4576.099985685245,0.0,0.0,0.0,0.0
1378680646,1,2926.0,12.184273794960266,0.2630366474658463,704512.0,34344.36835203221,0.0,0.0,0.0,0.0
1378680946,1,2926.0,10.035087194844195,2.957910165112419,704512.0,91372.57226559082,0.0,0.0,0.0,0.0
1378681246,1,2926.0,0.3203749756744978,1.1098478572474368,704512.0,89678.56076348372,0.0,0.0,0.0,0.0
1378681546,1,2926.0,36.18800399527813,3.537532984174701,704512.0,70238.0376162085,0.0,0.0,0.0,0.0
1378681846,1,2926.0,63.005147500522995,4.761196620663183,704512.0,34280.43095088995,0.0,0.0,0.0,0.0
1378682146,1,2926.0,59.43432881704229,2.5110396457253747,704512.0,118502.88703500677,0.0,0.0,0.0,0.0
1378682446,1,2926.0,59.51265097142653,4.451203744120121,704512.0,68934.34458944923,0.0,0.0,0.0,0.0
1378682746,1,2926.0,57.527084380529445,1.1232097528030849,704512.0,168833.01165177327,0.0,0.0,0.0,0.0
1378683046,1,2926.0,71.61940218558401,1.899099374935442,704512.0,64511.60293205016,0.0,0.0,0.0,0.0
1378683346,1,2926.0,76.6095499001721,1.9644531989069314,704512.0,86719.10594098501,0.0,0.0,0.0,0.0
1378683646,1,2926.0,46.69850944714271,3.490238830250026,704512.0,125052.81007955167,0.0,0.0,0.0,0.0
1378683946,1,2926.0,49.55746686846191,4.865851737342266,704512.0,100411.49855401015,0.0,0.0,0.0,0.0
1378684246,1,2926.0,96.70405673506046,0.8785260980331216,704512.0,73618.15685802865,0.0,0.0,0.0,0.0
1378684546,1,2926.0,2.9977633493027622,3.5753986237732156,704512.0,13164.830231935177,0.0,0.0,0.0,0.0
1378684846,1,2926.0,35.32465662987262,2.4689195445273855,704512.0,178745.90782530277,0.0,0.0,0.0,0.0
1378685146,1,2926.0,45.05004752963939,0.8683067409171363,704512.0,49218.646891632736,0.0,0.0,0.0,0.0
1378685446,1,2926.0,55.51867663252082,4.676050807093975,704512.0,148521.3455690049,0.0,0.0,0.0,0.0
1378685746,1,2926.0,32.83879467187201,2.4855380286053745,704512.0,129258.4897593861,0.0,0.0,0.0,0.0
1378686046,1,2926.0,51.24040763942024,4.841089797069751,704512.0,140681.7440625533,0.0,0.0,0.0,0.0
1378686346,1,2926.0,38.66037855574781,0.07696487787352602,704512.0,181473.98776258642,0.0,0.0,0.0,0.0
1378686646,1,2926.0,29.238736152578415,3.6239711381997535,704512.0,88683.08791417275,0.0,0.0,0.0,0.0
1378686946,1,2926.0,95.6049909507426,1.6348746907263263,704512.0,58839.78452193439,0.0,0.0,0.0,0.0
1378687246,1,2926.0,78.01859232747023,0.22834971259261538,704512.0,53073.521159433,0.0,0.0,0.0,0.0
1378687546,1,2926.0,37.03890193961076,1.3485898951216608,704512.0,180760.2039893458,0.0,0.0,0.0,0.0
1378687846,1,2926.0,9.312688988778284,3.5492313845854757,704512.0,167268.8341833291,0.0,0.0,0.0,0.0
1378688146,1,2926.0,28.09219757705066,0.02859856064993671,704512.0,88402.46766209738,0.0,0.0,0.0,0.0
1378688446,1,2926.0,30.911333731787195,2.1502254416359867,704512.0,39820.804035525325,0.0,0.0,0.0,0.0
1378688746,1,2926.0,14.520219373631193,2.2587137384230833,704512.0,166762.3889742775,0.0,0.0,0.0,0.0
1378689046,1,2926.0,26.504844911872727,1.2358926456273789,704512.0,85595.52339844876,0.0,0.0,0.0,0.0
1378689346,1,2926.0,71.84763959016954,1.2309587637618176,704512.0,125569.38634749559,0.0,0.0,0.0,0.0
1378689646,1,2926.0,92.8207001582618,1.322476053850024,704512.0,155622.66092653267,0.0,0.0,0.0,0.0
1378689946,1,2926.0,17.422296648273516,3.753260123922181,704512.0,61615.98478437524,0.0,0.0,0.0,0.0
1378690246,1,2926.0,25.40005680634789,4.328206971295296,704512.0,3451.0733501376567,0.0,0.0,0.0,0.0
1378690546,1,2926.0,52.71799645899347,3.0014284330623187,704512.0,198376.27899923397,0.0,0.0,0.0,0.0
1378690846,1,2926.0,62.354089520950765,4.970636934123394,704512.0,121041.17879910163,0.0,0.0,0.0,0.0
1378691146,1,2926.0,53.05262579413993,4.977248547478816,704512.0,186619.8313310607,0.0,0.0,0.0,0.0
1378691446,1,2926.0,20.470256724308978,0.34576428359850253,704512.0,89096.84751646551,0.0,0.0,0.0,0.0
1378691746,1,2926.0,92.58285569047419,4.272392567883946,704512.0,169884.83696664864,0.0,0.0,0.0,0.0
1378692046,1,2926.0,18.246051321223167,1.8451522074481008,704512.0,190285.26719397964,0.0,0.0,0.0,0.0
1378692346,1,2926.0,7.9810669857126815,1.172590451679244,704512.0,179314.92756900153,0.0,0.0,0.0,0.0
1378692646,1,2926.0,28.581618369302543,2.6644907319040922,704512.0,188357.20420446555,0.0,0.0,0.0,0.0
1378692946,1,2926.0,1.2652623063654889,4.96153488829068,704512.0,86009.07887229341,0.0,0.0,0.0,0.0
1378693246,1,2926.0,15.573547663320397,3.5457090229123702,704512.0,178459.2533873019,0.0,0.0,0.0,0.0
1378693546,1,2926.0,65.29138957919194,2.164323536546187,704512.0,95680.83412401516,0.0,0.0,0.0,0.0
1378693846,1,2926.0,48.623263162868156,4.892936099169935,704512.0,189949.53067085848,0.0,0.0,0.0,0.0
1378694146,1,2926.0,30.360083309097718,1.5103660711755635,704512.0,154180.48980665838,0.0,0.0,0.0,0.0
1378694446,1,2926.0,25.144508404722398,3.280370983742138,704512.0,172496.5097279838,0.0,0.0,0.0,0.0
1378694746,1,2926.0,20.75546593700448,3.150953380607069,704512.0,128076.78670363396,0.0,0.0,0.0,0.0
1378695046,1,2926.0,32.20593051186559,2.8675423885282374,704512.0,41623.92303719806,0.0,0.0,0.0,0.0
1378695346,1,2926.0,18.914059126644634,4.172174430169943,704512.0,24078.255676921766,0.0,0.0,0.0,0.0
1378695646,1,2926.0,85.8551090592296,1.1046453585993348,704512.0,174936.10554116062,0.0,0.0,0.0,0.0
1378695946,1,2926.0,64.58325945652318,0.39825999266637324,704512.0,96400.72677483327,0.0,0.0,0.0,0.0
1378696246,1,2926.0,14.535853242868225,0.05557687698517,704512.0,95713.66410689366,0.0,0.0,0.0,0.0
1378696546,1,2926.0,14.37833064231594,4.36002159260987,704512.0,17277.168947383427,0.0,0.0,0.0,0.0
1378696846,1,2926.0,0.7610770733934125,3.256645339370938,704512.0,177196.68015549498,0.0,0.0,0.0,0.0
1378697146,1,2926.0,68.8617751438119,0.7934059668668614,704512.0,160084.67793044553,0.0,0.0,0.0,0.0
1378697446,1,2926.0,51.70714695723226,2.9288333586845643,704512.0,183563.7872468579,0.0,0.0,0.0,0.0
1378697746,1,2926.0,48.126019071937165,0.7268089753500806,704512.0,85171.48788283743,0.0,0.0,0.0,0.0
1378698046,1,2926.0,21.286640003658665,2.678929656065881,704512.0,166215.0140613613,0.0,0.0,0.0,0.0
1378698346,1,2926.0,22.793448516603377,0.1839879768489494,704512.0,97996.24156017044,0.0,0.0,0.0,0.0
1378698646,1,2926.0,41.012136027582905,0.42784390754712687,704512.0,75700.31379673551,0.0,0.0,0.0,0.0
1378698946,1,2926.0,39.17335480267744,2.169015807317538,704512.0,57641.2205556512,0.0,0.0,0.0,0.0
1378699246,1,2926.0,78.35169606498569,4.489926229162254,704512.0,84704.44594801278,0.0,0.0,0.0,0.0
1378699546,1,2926.0,71.06870494619051,2.4657921416892603,704512.0,128039.55917543826,0.0,0.0,0.0,0.0
1378699846,1,2926.0,18.061405593845958,1.9421934797309977,704512.0,149389.56922183023,0.0,0.0,0.0,0.0
1378700146,1,2926.0,37.16704229420541,4.506986980664356,704512.0,43590.781529162115,0.0,0.0,0.0,0.0
1378700446,1,2926.0,84.9903310584037,1.397958305690733,704512.0,183951.12676566787,0.0,0.0,0.0,0.0
1378700746,1,2926.0,62.10499417652541,3.6646490338171174,704512.0,43972.28176757173,0.0,0.0,0.0,0.0
1378701046,1,2926.0,23.703657664963927,3.9293579443470343,704512.0,127927.00910371293,0.0,0.0,0.0,0.0
1378701346,1,2926.0,24.07393895571618,4.3049052109283235,704512.0,57216.6256853077,0.0,0.0,0.0,0.0
1378701646,1,2926.0,98.51883335342274,0.43763092631682043,704512.0,119357.09969511574,0.0,0.0,0.0,0.0
1378701946,1,2926.0,14.0153409960458,3.623557910799068,704512.0,140848.02150420917,0.0,0.0,0.0,0.0
1378702246,1,2926.0,57.75449515354847,4.024086187824929,704512.0,175242.82152740905,0.0,0.0,0.0,0.0
1378702546,1,2926.0,85.2054453390251,2.273564209928363,704512.0,59732.718387592045,0.0,0.0,0.0,0.0
1378702846,1,2926.0,7.424256118073158,0.7389502411769833,704512.0,97224.9682505687,0.0,0.0,0.0,0.0
1378703146,1,2926.0,62.20123550689407,3.887216793527145,704512.0,16825.158613003932,0.0,0.0,0.0,0.0
1378703446,1,2926.0,95.01692662674346,1.7214083042217005,704512.0,141770.9970334551,0.0,0.0,0.0,0.0
1378703746,1,2926.0,92.28040173750097,0.24615332431328185,704512.0,38790.47335137198,0.0,0.0,0.0,0.0
1378704046,1,2926.0,60.530654224695425,0.1251380278951275,704512.0,85896.03338016156,0.0,0.0,0.0,0.0
1378704346,1,2926.0,0.55497936864215,0.9293382424705293,704512.0,70333.97423322694,0.0,0.0,0.0,0.0
1378704646,1,2926.0,92.14068218593518,1.1659618999288546,704512.0,190478.8808798843,0.0,0.0,0.0,0.0
1378704946,1,2926.0,17.818661603124575,3.920377806627674,704512.0,70402.37294577439,0.0,0.0,0.0,0.0
1378705246,1,2926.0,72.64542349119847,3.572202067548116,704512.0,111755.01311712015,0.0,0.0,0.0,0.0
1378705546,1,2926.0,28.142839962505683,1.5511505760204773,704512.0,31539.57196747228,0.0,0.0,0.0,0.0
1378705846,1,2926.0,28.453236470500578,3.5910227847239744,704512.0,111357.82437406619,0.0,0.0,0.0,0.0
1378706146,1,2926.0,37.976250522718146,4.379378241467913,704512.0,177042.6840700215,0.0,0.0,0.0,0.0
1378706446,1,2926.0,22.019864557328116,0.09673850919531213,704512.0,12480.133030815876,0.0,0.0,0.0,0.0
1378706746,1,2926.0,80.09218612802017,1.3616289650557505,704512.0,3526.1433683181576,0.0,0.0,0.0,0.0
1378707046,1,2926.0,54.8472361369045,3.038211900153791,704512.0,156314.15359531884,0.0,0.0,0.0,0.0
1378707346,1,2926.0,58.207774608072214,1.62271425917628,704512.0,41686.404394377074,0.0,0.0,0.0,0.0
1378707646,1,2926.0,48.9341036613973,1.8125653131021195,704512.0,141721.45667545998,0.0,0.0,0.0,0.0
1378707946,1,2926.0,67.86533883810898,3.2678086139441898,704512.0,130602.160844956,0.0,0.0,0.0,0.0
1378708246,1,2926.0,7.282602496904833,0.6874165966001827,704512.0,151247.5709858018,0.0,0.0,0.0,0.0
1378708546,1,2926.0,95.11078459033989,4.899481225368188,704512.0,135951.78073803816,0.0,0.0,0.0,0.0
1378708846,1,2926.0,0.6874340440706561,4.706036724779793,704512.0,69696.7373975965,0.0,0.0,0.0,0.0
1378709146,1,2926.0,75.22501676876541,3.276762665839228,704512.0,24780.6537175135,0.0,0.0,0.0,0.0
1378709446,1,2926.0,69.05558567298004,1.783980066742144,704512.0,49480.394654098105,0.0,0.0,0.0,0.0
1378709746,1,2926.0,22.66880646764117,2.8126499385819237,704512.0,79853.79766890757,0.0,0.0,0.0,0.0
1378710046,1,2926.0,39.57947215227926,3.113727154288642,704512.0,156320.69713992102,0.0,0.0,0.0,0.0
1378710346,1,2926.0,97.92185985400718,0.9196356624028201,704512.0,20926.29238097645,0.0,0.0,0.0,0.0
1378710646,1,2926.0,20.8073195819114,4.563641311809652,704512.0,179397.6097544845,0.0,0.0,0.0,0.0
1378710946,1,2926.0,27.47223808640311,3.7177424269936834,704512.0,174286.56949553583,0.0,0.0,0.0,0.0
1378711246,1,2926.0,89.248660559301,2.8237096237392496,704512.0,108784.01480280785,0.0,0.0,0.0,0.0
1378711546,1,2926.0,66.811520320761,3.657028867712974,704512.0,122196.50225445189,0.0,0.0,0.0,0.0
1378711846,1,2926.0,29.478524420067863,0.6213675859539358,704512.0,84776.65868605171,0.0,0.0,0.0,0.0
1378712146,1,2926.0,1.4624693893594332,4.191455862578476,704512.0,14504.871565456879,0.0,0.0,0.0,0.0
1378712446,1,2926.0,63.29753318938535,2.84051226444024,704512.0,75880.55768748479,0.0,0.0,0.0,0.0
1378712746,1,2926.0,63.53933134994036,1.0912762652401193,704512.0,84172.80137957049,0.0,0.0,0.0,0.0
1378713046,1,2926.0,27.890275240999095,3.9177838232511486,704512.0,37623.06965481122,0.0,0.0,0.0,0.0
1378713346,1,2926.0,58.3947961820573,0.30757153799866876,704512.0,50102.05726242978,0.0,0.0,0.0,0.0
1378713646,1,2926.0,14.915822612242401,4.453815037086241,704512.0,119207.85767926664,0.0,0.0,0.0,0.0
1378713946,1,2926.0,17.476060860064933,2.4203149627643494,704512.0,56761.13684570812,0.0,0.0,0.0,0.0
1378714246,1,2926.0,11.69533874767026,4.594163178749914,704512.0,114920.56514247492,0.0,0.0,0.0,0.0
1378714546,1,2926.0,76.11424599805105,4.687888940090676,704512.0,16035.269299590427,0.0,0.0,0.0,0.0
1378714846,1,2926.0,57.62175733361169,3.3581059177949117,704512.0,12083.011661700293,0.0,0.0,0.0,0.0
1378715146,1,2926.0,49.55428847682977,3.1597090628756943,704512.0,188600.44968434604,0.0,0.0,0.0,0.0
1378715446,1,2926.0,59.52895683014457,3.148293951818899,704512.0,66045.17902942849,0.0,0.0,0.0,0.0
1378715746,1,2926.0,10.362090888658193,4.5965732082089295,704512.0,147579.2470303876,0.0,0.0,0.0,0.0
1378716046,1,2926.0,8.6620642756718,3.90526672531967,704512.0,39555.77873244271,0.0,0.0,0.0,0.0
1378716346,1,2926.0,17.34214731069912,1.4502603872601305,704512.0,41452.88803580331,0.0,0.0,0.0,0.0
1378716646,1,2926.0,94.75039661569873,4.072945241868153,704512.0,77887.40853042924,0.0,0.0,0.0,0.0
1378716946,1,2926.0,77.83778662529504,3.110502305174348,704512.0,108036.71174206818,0.0,0.0,0.0,0.0
1378717246,1,2926.0,62.46069609951278,0.8788433924288513,704512.0,95988.66465221345,0.0,0.0,0.0,0.0
1378717546,1,2926.0,7.1135169832000855,0.21786011675557604,704512.0,7046.937912706652,0.0,0.0,0.0,0.0
1378717846,1,2926.0,44.16699946447679,3.5951330314850556,704512.0,34742.92760856599,0.0,0.0,0.0,0.0
1378718146,1,2926.0,68.80354427987734,0.7501599361940076,704512.0,87242.66911525658,0.0,0.0,0.0,0.0
1378718446,1,2926.0,77.9876708812593,3.1470684683123706,704512.0,137338.36885090187,0.0,0.0,0.0,0.0
1378718746,1,2926.0,62.27775010667113,0.5892552044506083,704512.0,136841.96738967826,0.0,0.0,0.0,0.0
1378719046,1,2926.0,12.049042663406496,4.678733370913162,704512.0,127894.1902931497,0.0,0.0,0.0,0.0
1378719346,1,2926.0,41.601482932790645,4.342979360566222,704512.0,187543.5347641471,0.0,0.0,0.0,0.0
1378719646,1,2926.0,46.18089057862061,4.597099925548037,704512.0,34818.26155660208,0.0,0.0,0.0,0.0
1378719946,1,2926.0,36.92707055141743,4.070974083606581,704512.0,3376.113432145189,0.0,0.0,0.0,0.0
1378720246,1,2926.0,53.877222583066974,2.7821226492681506,704512.0,157128.8767394584,0.0,0.0,0.0,0.0
1378720546,1,2926.0,33.19115355341133,3.5079637278232116,704512.0,94912.3595378041,0.0,0.0,0.0,0.0
1378720846,1,2926.0,88.22513459755498,2.398579025075487,704512.0,24661.254738537973,0.0,0.0,0.0,0.0
1378721146,1,2926.0,97.73335307665924,3.7724309285706963,704512.0,5772.7788839886825,0.0,0.0,0.0,0.0
1378721446,1,2926.0,38.518885509854286,1.3446266269888025,704512.0,198290.95478924253,0.0,0.0,0.0,0.0
1378721746,1,2926.0,28.182410768000278,0.37993887268652826,704512.0,50231.71671203444,0.0,0.0,0.0,0.0
